DAT_MED;HR_MED;TEM_INS;UMD_INS;VEN_VEL
2016-04-19;600;24.6;94.0;0.0
2016-04-19;700;24.5;94.0;0.0
2016-04-19;800;24.4;94.0;0.0
2016-04-19;900;24.4;95.0;0.0
2016-04-19;1000;24.7;95.0;0.0
2016-04-19;1100;25.7;94.0;0.0
2016-04-19;1200;29.3;87.0;0.0
2016-04-19;1300;28.1;83.0;1.0
2016-04-19;1400;29.1;79.0;1.1
2016-04-19;1500;29.6;74.0;1.5
2016-04-19;1600;27.2;81.0;0.9
2016-04-19;1700;26.2;87.0;2.2
2016-04-19;1800;26.9;86.0;1.4
2016-04-19;1900;26.6;89.0;1.0
2016-04-19;2000;26.8;89.0;0.3
2016-04-19;2100;26.7;87.0;0.6
2016-04-19;2200;26.0;89.0;0.1
2016-04-19;2300;25.6;90.0;1.0
2016-04-20;0;25.6;90.0;0.0
2016-04-20;100;25.7;91.0;0.0
2016-04-20;200;25.6;91.0;0.0
2016-04-20;300;25.4;92.0;0.0
2016-04-20;400;25.0;93.0;0.0
2016-04-20;500;24.8;93.0;0.0
2016-04-20;600;24.5;94.0;0.0
2016-04-20;700;24.6;94.0;0.0
2016-04-20;800;24.5;94.0;0.0
2016-04-20;900;24.5;95.0;0.0
2016-04-20;1000;24.8;95.0;0.0
2016-04-20;1100;26.9;94.0;0.5
2016-04-20;1200;28.9;83.0;1.7
2016-04-20;1300;30.2;71.0;1.1
2016-04-20;1400;31.1;68.0;1.2
2016-04-20;1500;32.2;64.0;2.5
2016-04-20;1600;33.5;59.0;2.1
2016-04-20;1700;33.3;56.0;1.8
2016-04-20;1800;33.7;54.0;1.5
2016-04-20;1900;32.9;59.0;1.8
2016-04-20;2000;31.9;64.0;0.6
2016-04-20;2100;25.0;90.0;1.5
2016-04-20;2200;25.5;91.0;0.7
2016-04-20;2300;25.8;90.0;0.4
2016-04-21;0;25.6;90.0;0.1
2016-04-21;100;25.7;90.0;0.4
2016-04-21;200;25.5;91.0;0.0
2016-04-21;300;25.6;91.0;0.4
2016-04-21;400;25.7;91.0;0.3
2016-04-21;500;25.7;92.0;0.3
2016-04-21;600;25.6;92.0;0.4
2016-04-21;700;25.5;92.0;0.1
2016-04-21;800;25.4;92.0;0.1
2016-04-21;900;25.2;92.0;0.0
2016-04-21;1000;25.7;92.0;0.0
2016-04-21;1100;28.1;87.0;1.1
2016-04-21;1200;29.4;77.0;1.4
2016-04-21;1300;31.0;72.0;1.5
2016-04-21;1400;31.8;70.0;2.0
2016-04-21;1500;32.5;65.0;1.4
2016-04-21;1600;32.2;66.0;1.7
2016-04-21;1700;33.4;60.0;1.1
2016-04-21;1800;28.1;80.0;1.8
2016-04-21;1900;27.9;88.0;0.6
2016-04-21;2000;26.6;87.0;0.7
2016-04-21;2100;25.8;88.0;0.9
2016-04-21;2200;25.5;90.0;1.0
2016-04-21;2300;25.7;90.0;0.0
2016-04-22;0;25.7;90.0;0.0
2016-04-22;100;25.3;91.0;0.0
2016-04-22;200;25.2;92.0;0.0
2016-04-22;300;25.2;92.0;0.0
2016-04-22;400;24.9;93.0;0.0
2016-04-22;500;24.7;93.0;0.0
2016-04-22;600;24.6;94.0;0.0
2016-04-22;700;24.5;94.0;0.0
2016-04-22;800;24.4;94.0;0.0
2016-04-22;900;24.6;95.0;0.0
2016-04-22;1000;25.0;95.0;0.0
2016-04-22;1100;26.3;94.0;0.1
2016-04-22;1200;28.9;88.0;1.0
2016-04-22;1300;30.6;70.0;1.9
2016-04-22;1400;31.4;66.0;1.5
2016-04-22;1500;31.3;66.0;1.2
2016-04-22;1600;31.9;68.0;0.8
2016-04-22;1700;31.8;66.0;0.9
2016-04-22;1800;31.3;71.0;1.2
2016-04-22;1900;31.1;73.0;0.6
2016-04-22;2000;28.9;72.0;1.1
2016-04-22;2100;27.8;79.0;0.6
2016-04-22;2200;27.3;82.0;0.4
2016-04-22;2300;27.6;81.0;0.7
2016-04-23;0;27.3;82.0;0.6
2016-04-23;100;25.6;89.0;1.3
2016-04-23;200;25.1;91.0;1.6
2016-04-23;300;25.2;90.0;1.7
2016-04-23;400;25.1;91.0;0.4
2016-04-23;500;24.9;92.0;0.1
2016-04-23;600;24.8;92.0;0.6
2016-04-23;700;24.7;93.0;0.0
2016-04-23;800;24.5;93.0;0.3
2016-04-23;900;24.5;93.0;0.4
2016-04-23;1000;24.8;93.0;0.5
2016-04-23;1100;26.4;92.0;0.8
2016-04-23;1200;28.7;80.0;1.4
2016-04-23;1300;31.0;69.0;1.6
2016-04-23;1400;32.1;62.0;1.3
2016-04-23;1500;32.6;56.0;1.7
2016-04-23;1600;32.8;58.0;1.0
2016-04-23;1700;33.8;54.0;1.8
2016-04-23;1800;33.2;55.0;2.5
2016-04-23;1900;33.3;54.0;0.9
2016-04-23;2000;30.8;71.0;0.8
2016-04-23;2100;27.3;83.0;0.9
2016-04-23;2200;26.1;86.0;1.2
2016-04-23;2300;26.4;83.0;0.8
2016-04-24;0;26.5;83.0;0.7
2016-04-24;100;25.7;86.0;1.2
2016-04-24;200;25.6;88.0;0.1
2016-04-24;300;25.6;88.0;1.0
2016-04-24;400;25.3;89.0;0.5
2016-04-24;500;25.1;91.0;0.0
2016-04-24;600;25.0;92.0;0.0
2016-04-24;700;25.0;92.0;0.5
2016-04-24;800;24.8;93.0;0.3
2016-04-24;900;24.9;93.0;0.4
2016-04-24;1000;25.3;93.0;0.5
2016-04-24;1100;27.6;89.0;1.0
2016-04-24;1200;30.0;75.0;1.6
2016-04-24;1300;31.1;65.0;1.8
2016-04-24;1400;32.3;59.0;2.0
2016-04-24;1500;33.2;56.0;1.8
2016-04-24;1600;32.4;60.0;2.2
2016-04-24;1700;31.4;71.0;1.1
2016-04-24;1800;29.1;76.0;0.1
2016-04-24;1900;32.5;59.0;1.4
2016-04-24;2000;26.6;86.0;0.4
2016-04-24;2100;26.8;87.0;0.9
2016-04-24;2200;26.7;87.0;1.0
2016-04-24;2300;26.6;88.0;0.0
2016-04-25;0;26.1;90.0;1.1
2016-04-25;100;26.2;88.0;0.4
2016-04-25;200;25.8;91.0;0.0
2016-04-25;300;25.8;92.0;0.0
2016-04-25;400;25.5;92.0;0.0
2016-04-25;500;25.3;92.0;0.0
2016-04-25;600;25.2;93.0;0.0
2016-04-25;700;25.0;93.0;0.0
2016-04-25;800;24.9;94.0;0.0
2016-04-25;900;24.9;93.0;0.0
2016-04-25;1000;25.9;93.0;0.1
2016-04-25;1100;27.5;88.0;0.9
2016-04-25;1200;29.6;76.0;1.3
2016-04-25;1300;30.9;68.0;2.3
2016-04-25;1400;32.1;64.0;2.4
2016-04-25;1500;32.5;61.0;2.0
2016-04-25;1600;32.5;60.0;2.4
2016-04-25;1700;31.8;61.0;2.7
2016-04-25;1800;33.2;59.0;1.6
2016-04-25;1900;30.8;61.0;1.1
2016-04-25;2000;30.7;66.0;1.7
2016-04-25;2100;28.4;79.0;0.2
2016-04-25;2200;28.9;76.0;0.9
2016-04-25;2300;28.7;74.0;0.9
2016-04-26;0;28.1;77.0;0.9
2016-04-26;100;27.6;79.0;0.3
2016-04-26;200;27.4;81.0;0.8
2016-04-26;300;26.8;83.0;0.3
2016-04-26;400;26.7;84.0;0.1
2016-04-26;500;26.6;85.0;0.3
2016-04-26;600;26.2;86.0;0.1
2016-04-26;700;25.6;88.0;0.0
2016-04-26;800;25.6;90.0;0.0
2016-04-26;900;25.3;91.0;0.0
2016-04-26;1000;26.0;91.0;0.0
2016-04-26;1100;27.6;87.0;0.3
2016-04-26;1200;30.3;72.0;1.0
2016-04-26;1300;30.6;67.0;1.2
2016-04-26;1400;32.6;61.0;1.4
2016-04-26;1500;32.1;59.0;1.7
2016-04-26;1600;33.9;52.0;1.3
2016-04-26;1700;33.3;54.0;2.0
2016-04-26;1800;33.0;62.0;1.5
2016-04-26;1900;33.0;63.0;1.8
2016-04-26;2000;32.5;64.0;1.4
2016-04-26;2100;30.0;69.0;1.4
2016-04-26;2200;29.1;78.0;1.0
2016-04-26;2300;29.0;81.0;0.7
2016-04-27;0;28.8;82.0;0.5
2016-04-27;100;28.2;78.0;0.7
2016-04-27;200;27.2;80.0;0.9
2016-04-27;300;26.1;82.0;0.5
2016-04-27;400;25.8;85.0;0.0
2016-04-27;500;25.6;86.0;0.2
2016-04-27;600;25.7;87.0;0.3
2016-04-27;700;25.5;88.0;0.3
2016-04-27;800;25.3;90.0;0.0
2016-04-27;900;25.1;90.0;0.0
2016-04-27;1000;26.0;90.0;0.2
2016-04-27;1100;28.1;84.0;0.8
2016-04-27;1200;30.2;71.0;1.9
2016-04-27;1300;31.4;63.0;2.0
2016-04-27;1400;31.6;65.0;1.4
2016-04-27;1500;30.8;66.0;2.0
2016-04-27;1700;28.9;71.0;0.5
2016-04-27;1800;32.4;63.0;2.5
2016-04-27;1900;29.8;72.0;0.4
2016-04-27;2000;25.9;82.0;0.3
2016-04-27;2100;26.0;89.0;0.1
2016-04-27;2200;26.4;89.0;0.3
2016-04-27;2300;26.6;85.0;0.5
2016-04-28;0;25.8;88.0;0.8
2016-04-28;100;25.4;87.0;0.4
2016-04-28;200;25.1;89.0;0.1
2016-04-28;300;25.0;90.0;0.0
2016-04-28;400;24.9;91.0;0.0
2016-04-28;500;24.5;92.0;0.0
2016-04-28;600;24.4;92.0;0.0
2016-04-28;700;24.5;93.0;0.0
2016-04-28;800;24.5;93.0;0.0
2016-04-28;900;24.6;94.0;0.0
2016-04-28;1000;25.1;94.0;0.0
2016-04-28;1100;27.0;92.0;1.2
2016-04-28;1200;29.6;82.0;1.0
2016-04-28;1300;30.9;68.0;0.6
2016-04-28;1400;32.1;66.0;1.4
2016-04-28;1500;31.5;65.0;1.6
2016-04-28;1600;32.8;59.0;2.0
2016-04-28;1700;32.5;58.0;2.5
2016-04-28;1800;32.2;62.0;0.9
2016-04-28;1900;26.9;77.0;1.5
2016-04-28;2000;27.3;84.0;1.0
2016-04-28;2100;27.6;85.0;0.1
2016-04-28;2200;28.1;82.0;0.5
2016-04-28;2300;27.9;79.0;0.4
2016-04-29;0;27.1;81.0;0.7
2016-04-29;100;26.8;83.0;0.4
2016-04-29;200;26.5;85.0;0.3
2016-04-29;300;26.2;87.0;0.4
2016-04-29;400;25.9;88.0;0.4
2016-04-29;500;25.8;89.0;0.6
2016-04-29;600;25.5;90.0;0.4
2016-04-29;700;25.0;91.0;0.0
2016-04-29;800;24.9;92.0;0.0
2016-04-29;900;24.7;93.0;0.0
2016-04-29;1000;25.3;93.0;0.5
2016-04-29;1100;27.1;90.0;0.5
2016-04-29;1200;29.7;77.0;1.0
2016-04-29;1300;29.6;73.0;1.6
2016-04-29;1400;30.6;69.0;1.6
2016-04-29;1500;32.2;61.0;1.1
2016-04-29;1600;32.1;64.0;2.3
2016-04-29;1700;32.3;60.0;2.1
2016-04-29;1800;31.8;59.0;2.6
2016-04-29;1900;31.6;63.0;1.2
2016-04-29;2000;30.9;62.0;0.7
2016-04-29;2100;29.1;71.0;1.3
2016-04-29;2200;27.3;73.0;0.8
2016-04-29;2300;25.6;86.0;0.4
2016-04-30;0;25.5;90.0;0.2
2016-04-30;100;25.4;91.0;0.0
2016-04-30;200;25.3;92.0;0.0
2016-04-30;300;25.3;92.0;0.0
2016-04-30;400;25.1;93.0;0.0
2016-04-30;500;25.1;93.0;0.0
2016-04-30;600;24.8;93.0;0.0
2016-04-30;700;24.7;93.0;0.0
2016-04-30;800;24.8;93.0;0.3
2016-04-30;900;25.0;93.0;0.7
2016-04-30;1000;25.0;93.0;0.7
2016-04-30;1100;26.2;90.0;0.7
2016-04-30;1200;27.0;86.0;1.2
2016-04-30;1300;29.1;80.0;1.3
2016-04-30;1400;29.2;74.0;1.9
2016-04-30;1500;32.1;64.0;1.1
2016-04-30;1600;32.3;61.0;1.5
2016-04-30;1700;32.6;60.0;0.9
2016-04-30;1800;32.4;64.0;1.3
2016-04-30;1900;30.0;69.0;1.8
2016-04-30;2000;26.2;83.0;1.2
2016-04-30;2100;25.5;90.0;2.0
2016-04-30;2200;24.6;90.0;0.9
2016-04-30;2300;24.9;90.0;0.2
2016-05-01;0;25.0;91.0;0.2
2016-05-01;100;24.9;92.0;0.0
2016-05-01;200;25.4;92.0;0.1
2016-05-01;300;25.6;91.0;0.3
2016-05-01;400;25.2;91.0;0.6
2016-05-01;500;24.8;92.0;0.1
2016-05-01;600;24.7;93.0;0.0
2016-05-01;700;24.6;93.0;0.0
2016-05-01;800;24.5;93.0;0.0
2016-05-01;900;24.5;94.0;0.0
2016-05-01;1000;25.0;94.0;0.0
2016-05-01;1100;27.1;91.0;0.8
2016-05-01;1200;29.6;80.0;1.2
2016-05-01;1300;31.4;65.0;1.1
2016-05-01;1400;31.6;60.0;1.2
2016-05-01;1500;32.2;58.0;1.4
2016-05-01;1600;32.8;58.0;2.0
2016-05-01;1700;32.4;61.0;0.9
2016-05-01;1900;25.8;88.0;1.7
2016-05-01;2000;26.4;87.0;1.1
2016-05-01;2100;26.7;81.0;0.7
2016-05-01;2200;26.0;84.0;0.2
2016-05-01;2300;25.5;87.0;0.0
2016-05-02;0;25.5;89.0;0.0
2016-05-02;100;25.6;89.0;0.0
2016-05-02;200;25.7;88.0;0.0
2016-05-02;300;25.6;89.0;0.3
2016-05-02;400;25.3;90.0;0.8
2016-05-02;500;25.2;91.0;0.0
2016-05-02;600;24.9;92.0;0.0
2016-05-02;700;25.1;93.0;0.1
2016-05-02;800;25.1;93.0;0.2
2016-05-02;900;25.1;93.0;0.0
2016-05-02;1000;25.5;93.0;0.9
2016-05-02;1100;27.8;88.0;0.7
2016-05-02;1200;29.6;77.0;0.7
2016-05-02;1300;30.0;69.0;1.4
2016-05-02;1400;31.8;62.0;1.5
2016-05-02;1500;32.6;62.0;0.8
2016-05-02;1600;31.0;71.0;1.2
2016-05-02;1700;26.3;88.0;0.4
2016-05-02;1800;25.7;87.0;1.0
2016-05-02;1900;25.7;90.0;0.4
2016-05-02;2000;26.3;90.0;0.2
2016-05-02;2100;25.2;91.0;0.6
2016-05-02;2200;25.2;92.0;0.5
2016-05-02;2300;25.2;92.0;0.8
2016-05-03;0;24.9;92.0;0.5
2016-05-03;100;24.9;93.0;0.0
2016-05-03;200;24.8;93.0;0.4
2016-05-03;300;24.8;94.0;0.0
2016-05-03;400;24.7;94.0;0.1
2016-05-03;500;24.6;94.0;0.0
2016-05-03;600;24.4;94.0;0.0
2016-05-03;700;24.3;95.0;0.0
2016-05-03;800;24.0;95.0;0.0
2016-05-03;900;23.9;95.0;0.0
2016-05-03;1000;24.5;95.0;0.0
2016-05-03;1100;26.2;93.0;0.9
2016-05-03;1200;29.1;82.0;1.2
2016-05-03;1300;30.6;69.0;1.3
2016-05-03;1400;31.0;64.0;1.6
2016-05-03;1500;30.8;66.0;1.9
2016-05-03;1600;29.7;71.0;1.5
2016-05-03;1700;26.2;87.0;1.1
2016-05-03;1800;25.5;90.0;1.2
2016-05-03;1900;29.5;69.0;1.0
2016-05-03;2000;27.5;80.0;0.2
2016-05-03;2100;27.0;77.0;0.8
2016-05-03;2200;26.3;83.0;0.2
2016-05-03;2300;25.9;85.0;0.7
2016-05-04;0;25.6;87.0;0.2
2016-05-04;100;25.6;89.0;1.4
2016-05-04;200;25.6;91.0;1.3
2016-05-04;300;25.0;91.0;1.1
2016-05-04;400;24.3;89.0;1.4
2016-05-04;500;24.2;90.0;0.1
2016-05-04;600;24.1;91.0;2.1
2016-05-04;700;24.0;92.0;0.7
2016-05-04;800;23.9;92.0;0.2
2016-05-04;900;23.9;92.0;0.0
2016-05-04;1000;24.8;92.0;0.3
2016-05-04;1100;26.2;87.0;0.2
2016-05-04;1200;28.3;75.0;1.3
2016-05-04;1300;29.6;70.0;0.8
2016-05-04;1400;30.2;68.0;0.9
2016-05-04;1500;30.0;67.0;0.7
2016-05-04;1600;29.8;67.0;2.0
2016-05-04;1700;29.1;82.0;1.1
2016-05-04;1800;27.9;79.0;1.8
2016-05-04;1900;25.9;87.0;1.5
2016-05-04;2000;26.4;84.0;1.4
2016-05-04;2100;24.6;90.0;0.2
2016-05-04;2200;24.9;92.0;1.6
2016-05-04;2300;24.8;92.0;1.1
2016-05-05;0;24.2;93.0;1.1
2016-05-05;100;24.4;93.0;0.1
2016-05-05;200;24.3;94.0;0.6
2016-05-05;300;24.0;94.0;0.0
2016-05-05;400;24.1;94.0;0.0
2016-05-05;500;23.9;94.0;0.0
2016-05-05;600;23.8;95.0;0.0
2016-05-05;700;23.6;95.0;0.0
2016-05-05;800;23.4;95.0;0.0
2016-05-05;900;23.4;95.0;0.0
2016-05-05;1000;24.1;95.0;0.0
2016-05-05;1100;25.6;94.0;0.5
2016-05-05;1200;28.4;88.0;0.9
2016-05-05;1300;29.1;77.0;0.8
2016-05-05;1400;30.2;72.0;0.9
2016-05-05;1500;32.1;63.0;1.1
2016-05-05;1600;32.3;63.0;1.5
2016-05-05;1700;32.2;64.0;1.6
2016-05-05;1800;26.7;85.0;2.3
2016-05-05;1900;24.4;92.0;0.7
2016-05-05;2000;24.3;93.0;0.6
2016-05-05;2100;24.3;93.0;0.8
2016-05-05;2200;24.2;93.0;1.3
2016-05-05;2300;24.3;94.0;0.0
2016-05-06;0;24.5;94.0;0.0
2016-05-06;100;24.5;94.0;0.0
2016-05-06;200;24.5;94.0;0.0
2016-05-06;300;24.3;94.0;0.0
2016-05-06;400;24.1;94.0;0.0
2016-05-06;500;24.0;95.0;0.0
2016-05-06;600;23.9;95.0;0.0
2016-05-06;700;23.6;95.0;0.0
2016-05-06;800;23.5;95.0;0.0
2016-05-06;900;23.6;95.0;0.0
2016-05-06;1000;24.5;95.0;0.0
2016-05-06;1100;25.7;95.0;0.7
2016-05-06;1200;28.7;88.0;1.2
2016-05-06;1300;29.6;72.0;1.3
2016-05-06;1400;31.1;67.0;1.1
2016-05-06;1500;32.6;60.0;0.8
2016-05-06;1600;32.6;62.0;2.1
2016-05-06;1700;33.0;56.0;1.5
2016-05-06;1800;32.7;53.0;1.0
2016-05-06;1900;31.3;69.0;2.6
2016-05-06;2000;30.4;66.0;2.6
2016-05-06;2100;29.0;72.0;1.4
2016-05-06;2200;27.8;72.0;0.9
2016-05-06;2300;27.3;76.0;1.0
2016-05-07;0;26.9;80.0;1.0
2016-05-07;100;26.5;82.0;0.5
2016-05-07;200;26.2;84.0;0.3
2016-05-07;300;25.6;86.0;0.2
2016-05-07;400;25.3;87.0;0.3
2016-05-07;500;24.8;89.0;0.1
2016-05-07;600;24.6;90.0;0.2
2016-05-07;700;24.4;91.0;0.0
2016-05-07;800;24.3;92.0;0.2
2016-05-07;900;24.2;92.0;0.3
2016-05-07;1000;24.8;92.0;0.6
2016-05-07;1100;26.7;89.0;0.7
2016-05-07;1200;29.9;71.0;0.8
2016-05-07;1300;31.6;64.0;0.9
2016-05-07;1400;31.0;62.0;1.3
2016-05-07;1500;32.1;59.0;2.0
2016-05-07;1600;33.1;53.0;1.2
2016-05-07;1700;32.7;61.0;1.2
2016-05-07;1800;32.2;67.0;1.2
2016-05-07;1900;32.1;65.0;2.3
2016-05-07;2000;28.6;72.0;2.2
2016-05-07;2100;27.6;77.0;0.9
2016-05-07;2200;27.2;81.0;1.3
2016-05-07;2300;27.0;84.0;0.7
2016-05-08;0;26.1;85.0;1.0
2016-05-08;100;25.9;88.0;0.7
2016-05-08;200;26.1;86.0;0.5
2016-05-08;300;25.3;90.0;0.5
2016-05-08;400;25.4;92.0;0.5
2016-05-08;500;25.1;92.0;0.0
2016-05-08;600;25.2;93.0;0.0
2016-05-08;700;25.2;93.0;0.0
2016-05-08;800;25.3;93.0;0.2
2016-05-08;900;25.4;93.0;1.0
2016-05-08;1000;25.9;93.0;0.2
2016-05-08;1100;26.9;92.0;1.2
2016-05-08;1200;28.7;84.0;1.0
2016-05-08;1300;30.2;71.0;1.0
2016-05-08;1400;31.1;68.0;0.9
2016-05-08;1500;31.3;69.0;1.1
2016-05-08;1600;32.3;63.0;0.7
2016-05-08;1700;29.2;77.0;1.8
2016-05-08;1800;28.0;79.0;2.1
2016-05-08;1900;25.1;92.0;1.1
2016-05-08;2000;24.6;92.0;1.0
2016-05-08;2100;25.0;92.0;0.2
2016-05-08;2200;25.1;92.0;0.5
2016-05-08;2300;25.0;92.0;0.1
2016-05-09;0;25.1;92.0;0.0
2016-05-09;100;24.9;93.0;0.0
2016-05-09;200;25.0;93.0;0.3
2016-05-09;300;25.0;93.0;0.0
2016-05-09;400;24.9;93.0;0.2
2016-05-09;500;25.0;94.0;0.0
2016-05-09;600;25.2;93.0;0.8
2016-05-09;700;25.4;93.0;0.8
2016-05-09;800;25.1;94.0;0.4
2016-05-09;900;24.9;94.0;0.0
2016-05-09;1000;25.2;94.0;0.0
2016-05-09;1100;27.2;91.0;0.9
2016-05-09;1200;29.2;81.0;1.3
2016-05-09;1300;31.2;67.0;1.0
2016-05-09;1400;31.6;63.0;1.7
2016-05-09;1500;33.8;58.0;1.0
2016-05-09;1600;29.4;79.0;1.1
2016-05-09;1700;32.4;62.0;0.8
2016-05-09;1800;32.7;64.0;1.4
2016-05-09;1900;27.2;81.0;2.0
2016-05-09;2000;26.2;89.0;0.7
2016-05-09;2100;26.3;89.0;1.0
2016-05-09;2200;25.9;87.0;0.7
2016-05-09;2300;25.8;88.0;0.3
2016-05-10;0;25.7;91.0;2.1
2016-05-10;100;24.7;92.0;0.9
2016-05-10;200;24.8;93.0;0.9
2016-05-10;300;24.9;93.0;1.0
2016-05-10;400;24.7;93.0;1.4
2016-05-10;500;24.8;94.0;0.3
2016-05-10;600;24.6;94.0;0.4
2016-05-10;700;24.6;94.0;0.3
2016-05-10;800;24.5;94.0;0.4
2016-05-10;900;24.5;94.0;0.0
2016-05-10;1000;25.3;94.0;0.0
2016-05-10;1100;26.5;93.0;0.5
2016-05-10;1200;29.1;86.0;0.8
2016-05-10;1300;29.2;79.0;1.4
2016-05-10;1400;30.4;72.0;1.4
2016-05-10;1500;30.6;73.0;2.0
2016-05-10;1600;31.4;65.0;1.5
2016-05-10;1700;27.8;89.0;0.2
2016-05-10;1800;29.5;77.0;0.8
2016-05-10;1900;26.8;87.0;1.3
2016-05-10;2000;27.3;90.0;0.1
2016-05-10;2100;25.3;91.0;0.6
2016-05-10;2200;25.3;92.0;1.3
2016-05-10;2300;25.2;93.0;0.2
2016-05-11;0;25.1;93.0;0.0
2016-05-11;100;25.1;93.0;0.0
2016-05-11;200;24.9;94.0;0.0
2016-05-11;300;24.9;94.0;0.0
2016-05-11;400;24.7;94.0;0.0
2016-05-11;500;24.8;94.0;0.1
2016-05-11;600;24.7;94.0;0.1
2016-05-11;700;24.6;94.0;0.0
2016-05-11;800;24.6;94.0;0.0
2016-05-11;900;24.6;94.0;0.0
2016-05-11;1000;25.2;94.0;0.3
2016-05-11;1100;27.0;92.0;1.1
2016-05-11;1200;28.8;84.0;1.4
2016-05-11;1300;30.5;69.0;1.3
2016-05-11;1400;31.2;68.0;1.9
2016-05-11;1500;31.7;65.0;1.8
2016-05-11;1600;31.4;66.0;1.3
2016-05-11;1700;30.4;80.0;0.9
2016-05-11;1800;31.4;66.0;1.5
2016-05-11;1900;32.0;62.0;0.5
2016-05-11;2000;27.1;85.0;0.6
2016-05-11;2100;27.7;87.0;0.1
2016-05-11;2200;27.8;87.0;0.9
2016-05-11;2300;27.2;88.0;1.3
2016-05-12;0;27.0;87.0;0.8
2016-05-12;100;26.3;87.0;0.5
2016-05-12;200;25.8;87.0;0.3
2016-05-12;300;25.7;85.0;0.3
2016-05-12;400;25.2;87.0;0.2
2016-05-12;500;25.0;89.0;0.0
2016-05-12;600;25.0;89.0;0.1
2016-05-12;700;24.7;91.0;0.5
2016-05-12;800;24.7;92.0;0.1
2016-05-12;900;24.9;93.0;0.0
2016-05-12;1000;25.4;93.0;0.1
2016-05-12;1100;27.2;90.0;0.6
2016-05-12;1200;29.2;77.0;1.5
2016-05-12;1300;30.8;67.0;1.5
2016-05-12;1400;30.2;70.0;1.6
2016-05-12;1500;29.4;82.0;1.1
2016-05-12;1600;31.6;67.0;1.2
2016-05-12;1700;31.4;62.0;0.8
2016-05-12;1800;31.2;63.0;1.3
2016-05-12;1900;29.9;73.0;1.4
2016-05-12;2000;30.1;74.0;0.3
2016-05-12;2100;28.6;78.0;1.2
2016-05-12;2200;25.7;86.0;1.4
2016-05-12;2300;25.5;90.0;0.4
2016-05-13;0;25.4;90.0;0.3
2016-05-13;100;25.6;91.0;0.1
2016-05-13;200;25.3;90.0;0.0
2016-05-13;300;25.2;91.0;0.1
2016-05-13;400;25.0;91.0;0.1
2016-05-13;500;24.7;92.0;0.3
2016-05-13;600;24.5;92.0;0.0
2016-05-13;700;24.4;93.0;0.0
2016-05-13;800;24.3;93.0;0.0
2016-05-13;900;24.3;93.0;0.0
2016-05-13;1000;24.6;94.0;0.2
2016-05-13;1100;26.8;91.0;0.7
2016-05-13;1200;30.1;79.0;1.0
2016-05-13;1300;30.4;67.0;1.4
2016-05-13;1400;31.3;63.0;1.6
2016-05-13;1500;31.8;62.0;1.6
2016-05-13;1600;32.4;60.0;1.7
2016-05-13;1700;30.4;68.0;2.5
2016-05-13;1800;27.2;88.0;0.5
2016-05-13;1900;28.4;80.0;0.8
2016-05-13;2000;29.2;72.0;1.1
2016-05-13;2100;27.8;77.0;1.6
2016-05-13;2200;27.2;82.0;0.6
2016-05-13;2300;26.9;84.0;0.5
2016-05-14;0;26.3;87.0;0.1
2016-05-14;100;26.1;88.0;0.3
2016-05-14;200;25.7;90.0;0.1
2016-05-14;300;25.1;91.0;0.0
2016-05-14;400;24.9;91.0;0.1
2016-05-14;500;24.4;92.0;0.1
2016-05-14;600;24.1;92.0;0.0
2016-05-14;700;24.0;93.0;0.0
2016-05-14;800;23.9;93.0;0.0
2016-05-14;900;23.8;94.0;0.0
2016-05-14;1000;24.2;94.0;0.0
2016-05-14;1100;26.3;91.0;0.3
2016-05-14;1200;29.7;75.0;1.1
2016-05-14;1300;29.9;67.0;1.0
2016-05-14;1400;31.2;64.0;1.4
2016-05-14;1500;33.2;58.0;1.2
2016-05-14;1600;31.5;60.0;1.3
2016-05-14;1700;32.7;55.0;1.0
2016-05-14;1800;31.8;61.0;1.2
2016-05-14;1900;32.7;63.0;1.7
2016-05-14;2000;31.5;63.0;2.3
2016-05-14;2100;29.9;70.0;2.0
2016-05-14;2200;28.6;78.0;1.4
2016-05-14;2300;28.4;72.0;0.6
2016-05-15;0;27.8;76.0;0.9
2016-05-15;100;27.2;78.0;0.8
2016-05-15;200;26.2;81.0;0.8
2016-05-15;300;25.4;87.0;0.0
2016-05-15;400;25.0;89.0;0.0
2016-05-15;500;24.8;91.0;0.0
2016-05-15;600;24.7;92.0;0.2
2016-05-15;700;24.5;92.0;0.2
2016-05-15;800;24.4;92.0;0.0
2016-05-15;900;24.3;93.0;0.0
2016-05-15;1000;25.0;93.0;0.5
2016-05-15;1100;26.9;90.0;0.9
2016-05-15;1200;28.5;80.0;1.6
2016-05-15;1300;30.5;69.0;1.4
2016-05-15;1400;32.1;62.0;1.2
2016-05-15;1500;32.5;58.0;1.4
2016-05-15;1600;33.2;54.0;1.6
2016-05-15;1700;32.5;54.0;1.7
2016-05-15;1800;34.2;50.0;0.9
2016-05-15;1900;31.4;65.0;2.0
2016-05-15;2000;28.2;71.0;1.2
2016-05-15;2100;27.3;75.0;1.6
2016-05-15;2200;26.6;78.0;0.5
2016-05-15;2300;26.1;81.0;0.0
2016-05-16;0;25.6;83.0;0.0
2016-05-16;100;25.2;87.0;0.5
2016-05-16;200;25.2;89.0;0.2
2016-05-16;300;24.9;90.0;0.0
2016-05-16;400;25.0;91.0;0.5
2016-05-16;500;24.7;92.0;0.0
2016-05-16;600;24.6;92.0;0.0
