        DAT_MED,VEN_VEL,TEM_INS,UMD_INS,HR_MED
2012-01-31,1.5,28.8,71,1300
2012-01-31,1.6,30.6,61,1400
2012-01-31,1.4,32.1,56,1500
2012-01-31,1.1,32.5,52,1600
2012-01-31,1.9,32.5,51,1700
2012-01-31,1.4,29.8,63,1800
2012-01-31,2.1,29.6,70,1900
2012-01-31,2.8,30.1,62,2000
2012-01-31,2.1,24.1,81,2100
2012-01-31,1.7,23.9,87,2200
2012-01-31,0.9,24.7,88,2300
2012-02-01,0.5,25.5,88,0
2012-02-01,1.4,25.9,85,100
2012-02-01,0.3,25.4,86,200
2012-02-01,0.2,24.8,89,300
2012-02-01,0.2,24.8,89,400
2012-02-01,0.3,24.4,91,500
2012-02-01,0.5,24.5,91,600
2012-02-01,0,24.3,90,700
2012-02-01,0.5,24.1,91,800
2012-02-01,0,23.6,91,900
2012-02-01,0,23.8,92,1000
2012-02-01,1.1,25.8,88,1100
2012-02-01,1.5,27.2,80,1200
2012-02-01,2,28.6,70,1300
2012-02-01,1.4,29.5,63,1400
2012-02-01,2.2,30.8,57,1500
2012-02-01,2,31.8,56,1600
2012-02-01,1.5,32,52,1700
2012-02-01,1.2,32.7,53,1800
2012-02-01,2.3,30.5,64,1900
2012-02-01,2,29.8,65,2000
2012-02-01,2,28.1,71,2100
2012-02-01,1.6,27.8,72,2200
2012-02-01,1.3,27.6,72,2300
2012-02-02,1.2,27.1,74,0
2012-02-02,0.9,26.7,76,100
2012-02-02,0.9,26.2,79,200
2012-02-02,0.8,25.8,80,300
2012-02-02,0.8,25.7,81,400
2012-02-02,0.1,25.1,83,500
2012-02-02,0.1,25.2,83,600
2012-02-02,0.4,24.7,86,700
2012-02-02,0.1,24.3,88,800
2012-02-02,0.7,24.2,89,900
2012-02-02,0.6,24.6,88,1000
2012-02-02,1.5,26.1,83,1100
2012-02-02,2.2,27.7,76,1200
2012-02-02,2.6,30,61,1300
2012-02-02,3.2,30.4,52,1400
2012-02-02,1.7,32,51,1500
2012-02-02,2,31.8,54,1600
2012-02-02,1.8,31.1,58,1700
2012-02-02,1.5,31.6,57,1800
2012-02-02,1.3,29.9,63,1900
2012-02-02,0.9,29.8,66,2000
2012-02-02,0.8,28,81,2100
2012-02-02,0.8,27.9,76,2200
2012-02-02,1.3,27.5,71,2300
2012-02-03,1.2,26.8,71,0
2012-02-03,1.1,26.3,71,100
2012-02-03,1.1,25.6,73,200
2012-02-03,0.7,24.9,77,300
2012-02-03,0.7,24.6,78,400
2012-02-03,0.6,24.3,79,500
2012-02-03,0.3,23.7,82,600
2012-02-03,0.3,23.4,84,700
2012-02-03,0.4,23.2,86,800
2012-02-03,0.3,23,87,900
2012-02-03,0.3,23.5,87,1000
2012-02-03,1.1,25.5,80,1100
2012-02-03,1.2,27,76,1200
2012-02-03,1.6,28.8,66,1300
2012-02-03,1.4,30.3,59,1400
2012-02-03,2.2,31.2,59,1500
2012-02-03,1.3,31,56,1600
2012-02-03,1.3,29.6,62,1700
2012-02-03,1.3,29.9,63,1800
2012-02-03,0.8,32.1,56,1900
2012-02-03,2.3,30.5,65,2000
2012-02-03,0.3,27.6,73,2100
2012-02-03,1.3,26.5,76,2200
2012-02-03,1.3,24.7,81,2300
2012-02-04,0.6,25.1,81,0
2012-02-04,1.1,25.5,79,100
2012-02-04,0.6,25.1,81,200
2012-02-04,0.7,24.6,84,300
2012-02-04,0.9,24.6,84,400
2012-02-04,0.8,24.2,85,500
2012-02-04,0.3,23.9,86,600
2012-02-04,0.6,23.7,87,700
2012-02-04,0.4,23.5,88,800
2012-02-04,0.3,23.5,89,900
2012-02-04,0.3,23.8,89,1000
2012-02-04,0.7,25,87,1100
2012-02-04,1.2,26.4,82,1200
2012-02-04,1.7,29.3,72,1300
2012-02-04,2,29.5,65,1400
2012-02-04,2.1,30.5,63,1500
2012-02-04,2,31.5,59,1600
2012-02-04,2.2,31.6,57,1700
2012-02-04,1.1,31.3,58,1800
2012-02-04,1.3,29.3,67,1900
2012-02-04,1.2,29.5,73,2000
2012-02-04,0.7,28,70,2100
2012-02-04,1.1,26.9,70,2200
2012-02-04,0.2,25.3,84,2300
2012-02-05,1.7,23.3,90,0
2012-02-05,0.3,23.3,91,100
2012-02-05,0,23.6,91,200
2012-02-05,0.1,23.8,92,300
2012-02-05,0,23.5,92,400
2012-02-05,0.1,23.5,93,500
2012-02-05,0,23.6,93,600
2012-02-05,0.3,23.6,92,700
2012-02-05,0.3,23.7,92,800
2012-02-05,0.5,23.9,91,900
2012-02-05,0.3,24.1,91,1000
2012-02-05,1.1,25.5,88,1100
2012-02-05,1.7,28.1,80,1200
2012-02-05,2.2,28.8,70,1300
2012-02-05,2.4,30.1,61,1400
2012-02-05,1.7,31.9,60,1500
2012-02-05,1.5,31.9,56,1600
2012-02-05,2.1,32.7,51,1700
2012-02-05,2.1,33.1,50,1800
2012-02-05,2.8,31.7,63,1900
2012-02-05,1.8,31.2,64,2000
2012-02-05,0.6,28.7,70,2100
2012-02-05,1.8,25.1,82,2200
2012-02-05,0.9,23.9,86,2300
2012-02-06,0.1,24,88,0
2012-02-06,0.1,24.6,88,100
2012-02-06,0.2,24.7,86,200
2012-02-06,0.4,24.9,87,300
2012-02-06,0.3,24.7,87,400
2012-02-06,0,24.3,89,500
2012-02-06,0.2,24.2,90,600
2012-02-06,0.4,23.8,92,700
2012-02-06,0.2,23.7,92,800
2012-02-06,0,23.7,92,900
2012-02-06,0.3,24.3,92,1000
2012-02-06,0.5,26.7,87,1100
2012-02-06,1.4,28.3,78,1200
2012-02-06,1,29.3,73,1300
2012-02-06,1.5,30.3,66,1400
2012-02-06,1.2,32.2,61,1500
2012-02-06,2.8,32,59,1600
2012-02-06,2.4,33.1,51,1700
2012-02-06,0.7,31.8,54,1800
2012-02-06,1.5,30.5,62,1900
2012-02-06,1.5,30.6,66,2000
2012-02-06,1,28.8,66,2100
2012-02-06,3.9,25.2,77,2200
2012-02-06,1.2,23.9,90,2300
2012-02-07,0.7,24,91,0
2012-02-07,0,24.1,91,100
2012-02-07,0,24,92,200
2012-02-07,0.4,24.3,92,300
2012-02-07,0,24.3,92,400
2012-02-07,0.1,24.3,92,500
2012-02-07,0.2,24.4,92,600
2012-02-07,0.2,23.8,92,700
2012-02-07,0,23.6,93,800
2012-02-07,0.2,23.6,93,900
2012-02-07,0.5,24.2,93,1000
2012-02-07,1,26.1,89,1100
2012-02-07,1.1,28.3,80,1200
2012-02-07,1.3,29.9,70,1300
2012-02-07,1.4,30.1,66,1400
2012-02-07,1.4,29.7,68,1500
2012-02-07,0.8,30.1,71,1600
2012-02-07,1.2,31.3,62,1700
2012-02-07,1.4,24.9,89,1800
2012-02-07,0.9,25.3,91,1900
2012-02-07,1.8,24.4,91,2000
2012-02-07,0.7,24.6,92,2100
2012-02-07,0,24.6,92,2200
2012-02-07,0.7,24.6,92,2300
2012-02-08,0.1,24.5,92,0
2012-02-08,0.5,24.8,92,100
2012-02-08,0.1,24.7,91,200
2012-02-08,0.1,24.5,92,300
2012-02-08,0.2,24.3,92,400
2012-02-08,0.5,24.1,92,500
2012-02-08,0.6,24.3,92,600
2012-02-08,0.2,24.2,92,700
2012-02-08,1,24,92,800
2012-02-08,0.4,24.1,93,900
2012-02-08,0.1,24.1,93,1000
2012-02-08,0.7,26,91,1100
2012-02-08,0.9,27,86,1200
2012-02-08,1.8,29.4,73,1300
2012-02-08,0.9,29.3,73,1400
2012-02-08,1.8,30.2,66,1500
2012-02-08,1.7,25.8,87,1600
2012-02-08,2.9,29.4,73,1700
2012-02-08,2.3,27.3,82,1800
2012-02-08,1.6,27.1,75,1900
2012-02-08,1,26.4,78,2000
2012-02-08,0.9,26.6,82,2100
2012-02-08,1,26.2,84,2200
2012-02-08,1,24.6,90,2300
2012-02-09,0.7,24.2,89,0
2012-02-09,1.5,24.3,89,100
2012-02-09,0,24.3,90,200
2012-02-09,0.4,24.1,91,300
2012-02-09,0.1,24,92,400
2012-02-09,0.1,24,92,500
2012-02-09,0,24.1,93,600
2012-02-09,0.3,24.1,93,700
2012-02-09,0.2,24,93,800
2012-02-09,1.1,24,93,900
2012-02-09,0.3,24.1,93,1000
2012-02-09,1.1,24.6,93,1100
2012-02-09,0.3,25.7,90,1200
2012-02-09,0.5,26.8,87,1300
2012-02-09,1.6,28.9,79,1400
2012-02-09,0.9,29.4,74,1500
2012-02-09,1.6,29.5,72,1600
2012-02-09,2,28.9,71,1700
2012-02-09,3.1,25.1,79,1800
2012-02-09,1.3,25.1,87,1900
2012-02-09,1.1,26.1,85,2000
2012-02-09,1.6,26.1,86,2100
2012-02-09,0.9,25.9,87,2200
2012-02-09,0.7,25.9,88,2300
2012-02-10,0.4,25.9,88,0
2012-02-10,0.3,25.6,90,100
2012-02-10,0.4,25.4,91,200
2012-02-10,0.6,25.3,91,300
2012-02-10,0.5,25,91,400
2012-02-10,0,24.9,92,500
2012-02-10,0,24.8,93,600
2012-02-10,0,24.7,93,700
2012-02-10,0,24.6,93,800
2012-02-10,0,24.7,93,900
2012-02-10,0,24.7,93,1000
2012-02-10,0.5,25.3,93,1100
2012-02-10,1.7,26.1,88,1200
2012-02-10,0.7,27.7,82,1300
2012-02-10,1.4,28.4,76,1400
2012-02-10,1.7,29.1,69,1500
2012-02-10,2.4,29,69,1600
2012-02-10,1.8,27.7,74,1700
2012-02-10,1,29,68,1800
2012-02-10,2,29.4,65,1900
2012-02-10,1.6,26.3,78,2000
2012-02-10,1.5,26.7,78,2100
2012-02-10,1.2,26.5,81,2200
2012-02-10,1.4,26.5,82,2300
2012-02-11,0.4,26.3,84,0
2012-02-11,0.6,26.3,84,100
2012-02-11,0.3,26.1,84,200
2012-02-11,0.6,25.9,86,300
2012-02-11,0.6,25.2,81,400
2012-02-11,0.7,24.3,87,500
2012-02-11,1,23.9,90,600
2012-02-11,0.5,23.4,91,700
2012-02-11,0.2,23.4,91,800
2012-02-11,0.1,23.7,92,900
2012-02-11,0.8,24.1,92,1000
2012-02-11,0.5,25,91,1100
2012-02-11,1.8,25.2,89,1200
2012-02-11,1,26.7,86,1300
2012-02-11,1.9,27.8,79,1400
2012-02-11,1.2,29.2,75,1500
2012-02-11,2.1,30.5,67,1600
2012-02-11,2.2,23.9,86,1700
2012-02-11,0.7,23,92,1800
2012-02-11,1,22.8,92,1900
2012-02-11,0.3,23,92,2000
2012-02-11,0.6,23.1,92,2100
2012-02-11,0.4,23,93,2200
2012-02-11,0.9,23,93,2300
2012-02-12,1.2,23.1,93,0
2012-02-12,0.3,23,93,100
2012-02-12,0,23.1,93,200
2012-02-12,0.6,23.2,93,300
2012-02-12,0,22.9,93,400
2012-02-12,0.9,22.7,93,500
2012-02-12,0,22.7,93,600
2012-02-12,1.2,22.5,93,700
2012-02-12,0.6,22.4,93,800
2012-02-12,0.8,22.3,93,900
2012-02-12,0.9,22.4,92,1000
2012-02-12,0.9,23.7,90,1100
2012-02-12,1.9,25.5,86,1200
2012-02-12,1.9,27.6,76,1300
2012-02-12,1.3,29.7,70,1400
2012-02-12,1.8,30,64,1500
2012-02-12,2.3,27.8,76,1600
2012-02-12,1.4,31.1,66,1700
2012-02-12,1.3,27.4,76,1800
2012-02-12,1.6,24.6,80,1900
2012-02-12,1.7,24.4,80,2000
2012-02-12,1.6,23,88,2100
2012-02-12,0.6,22.6,90,2200
2012-02-12,1.1,22.6,88,2300
2012-02-13,0.8,22.4,88,0
2012-02-13,0.6,22.4,89,100
2012-02-13,0.1,22.2,90,200
2012-02-13,0.1,22.3,91,300
2012-02-13,0.1,22.1,92,400
2012-02-13,0,22.1,92,500
2012-02-13,0.4,21.9,93,600
2012-02-13,1.4,22.2,92,700
2012-02-13,0.7,22.3,92,800
2012-02-13,1.5,22.4,92,900
2012-02-13,1.2,22.7,91,1000
2012-02-13,0.9,23.8,90,1100
2012-02-13,1.2,25,88,1200
2012-02-13,0.6,26.4,83,1300
2012-02-13,0.9,27.7,76,1400
2012-02-13,0.9,29.5,69,1500
2012-02-13,1.2,29,70,1600
2012-02-13,1.6,30,65,1700
2012-02-13,2.1,28.6,68,1800
2012-02-13,1.7,25.3,83,1900
2012-02-13,2,23.9,84,2000
2012-02-13,1.2,23.7,83,2100
2012-02-13,0.4,23.6,83,2200
2012-02-13,0.6,23.1,87,2300
2012-02-14,0.4,23.2,87,0
2012-02-14,0.1,23.2,88,100
2012-02-14,0.3,23.5,87,200
2012-02-14,0.6,23.4,87,300
2012-02-14,0.6,23.6,87,400
2012-02-14,0,23.7,88,500
2012-02-14,0.3,23.3,91,600
2012-02-14,0.7,23.6,91,700
2012-02-14,0.7,23.4,92,800
2012-02-14,0.9,23.4,92,900
2012-02-14,0.1,23.6,92,1000
2012-02-14,1.6,24.3,91,1100
2012-02-14,1.6,25.8,88,1200
2012-02-14,1.3,27.7,83,1300
2012-02-14,2,27.7,80,1400
2012-02-14,1.8,29.4,71,1500
2012-02-14,2.4,24.9,78,1600
2012-02-14,1.2,24.2,89,1700
2012-02-14,1.6,24.2,91,1800
2012-02-14,0.7,25.1,91,1900
2012-02-14,1.6,24.3,87,2000
2012-02-14,1.3,24.7,89,2100
2012-02-14,1,24.8,90,2200
2012-02-14,1.2,24.7,90,2300
2012-02-15,0.7,23.1,91,0
2012-02-15,0.3,23,92,100
2012-02-15,1.7,23,93,200
2012-02-15,0.7,22.8,93,300
2012-02-15,0,22.7,93,400
2012-02-15,0,22.9,93,500
2012-02-15,0,22.9,93,600
2012-02-15,0,23.1,94,700
2012-02-15,1,23.5,94,800
2012-02-15,1.6,22,93,900
2012-02-15,0,21.8,93,1000
2012-02-15,0.5,22.4,93,1100
2012-02-15,0,23.3,93,1200
2012-02-15,0.1,24.4,91,1300
2012-02-15,0.8,24.4,90,1400
2012-02-15,0.2,24.6,91,1500
2012-02-15,1.1,25.7,89,1600
2012-02-15,0.8,27.2,82,1700
2012-02-15,0.2,28.6,74,1800
2012-02-15,1.1,27.6,72,1900
2012-02-15,0.9,26.9,77,2000
2012-02-15,0.1,26.5,80,2100
2012-02-15,0.4,25.6,84,2200
2012-02-15,1,24.8,86,2300
2012-02-16,0.9,24.5,91,0
2012-02-16,0.3,24.4,92,100
2012-02-16,0.6,24.4,92,200
2012-02-16,0,24,93,300
2012-02-16,0.9,23.8,93,400
2012-02-16,0.8,23.4,93,500
2012-02-16,0.8,23.3,93,600
2012-02-16,0.4,23,92,700
2012-02-16,0,22.6,93,800
2012-02-16,0,22.4,93,900
2012-02-16,0.1,22.9,93,1000
2012-02-16,0.5,24.8,90,1100
2012-02-16,0.7,26.2,84,1200
2012-02-16,1.1,27.3,77,1300
2012-02-16,1.4,28.3,73,1400
2012-02-16,1.1,29,67,1500
2012-02-16,0.3,31,62,1600
2012-02-16,0.8,30.3,63,1700
2012-02-16,1.5,29.3,67,1800
2012-02-16,0.4,31.4,60,1900
2012-02-16,2.1,29,66,2000
2012-02-16,0.4,23.3,88,2100
2012-02-16,0.4,23.6,91,2200
2012-02-16,0.1,23.7,91,2300
2012-02-17,0,24.1,91,0
2012-02-17,0.1,24,91,100
2012-02-17,0.3,24,91,200
2012-02-17,0.6,24.4,89,300
2012-02-17,0.4,24.1,88,400
2012-02-17,0.6,23.7,90,500
2012-02-17,0.6,23.4,91,600
2012-02-17,0.2,23.3,92,700
2012-02-17,0,23.4,92,800
2012-02-17,0.7,23.5,93,900
2012-02-17,0.4,23.6,93,1000
2012-02-17,0.3,24.6,91,1100
2012-02-17,0.8,27.1,82,1200
2012-02-17,1.7,27.7,74,1300
2012-02-17,1,27.7,71,1400
2012-02-17,2.4,25.7,79,1500
2012-02-17,1.8,23.2,88,1600
2012-02-17,0.8,22.4,91,1700
2012-02-17,1.2,22.3,92,1800
2012-02-17,1.1,22.8,93,1900
2012-02-17,1,23.3,93,2000
2012-02-17,0.8,23.2,93,2100
2012-02-17,0.9,23.1,93,2200
2012-02-17,0.1,23.1,93,2300
2012-02-18,0,23.3,93,0
2012-02-18,0.2,23.2,93,100
2012-02-18,0.9,22.9,93,200
2012-02-18,0.2,22.8,93,300
2012-02-18,0.1,22.9,94,400
2012-02-18,1.1,22.9,94,500
2012-02-18,0,22.8,94,600
2012-02-18,0.1,22.9,94,700
2012-02-18,0.1,22.9,94,800
2012-02-18,0.1,22.8,94,900
2012-02-18,0,22.9,94,1000
2012-02-18,0.7,23.9,93,1100
2012-02-18,0.7,26.1,83,1200
2012-02-18,2,26.7,83,1300
2012-02-18,2,28.7,75,1400
2012-02-18,1.5,28.5,70,1500
2012-02-18,1.5,29.1,64,1600
2012-02-18,2.4,28.2,66,1700
2012-02-18,1.9,29.5,68,1800
2012-02-18,2,29.9,64,1900
2012-02-18,1.2,26,75,2000
2012-02-18,0,25.1,86,2100
2012-02-18,0.6,25.9,84,2200
2012-02-18,0.8,25.7,86,2300
2012-02-19,1.1,25.6,87,0
2012-02-19,0.4,25.3,89,100
2012-02-19,0.5,25,90,200
2012-02-19,0.7,24.4,90,300
2012-02-19,0.2,24.3,91,400
2012-02-19,0.4,24.1,92,500
2012-02-19,1.5,24.1,92,600
2012-02-19,1.5,23.6,93,700
2012-02-19,1.2,23.6,93,800
2012-02-19,1.8,23.4,93,900
2012-02-19,1.1,23.6,93,1000
2012-02-19,1,24.2,92,1100
2012-02-19,0.7,24.7,90,1200
2012-02-19,1,25.5,86,1300
2012-02-19,0.8,28.5,78,1400
2012-02-19,0.9,29.5,65,1500
2012-02-19,1.2,30.3,64,1600
2012-02-19,1.9,31.3,57,1700
2012-02-19,1.1,31.3,55,1800
2012-02-19,2.6,29.6,67,1900
2012-02-19,1.8,28.1,77,2000
2012-02-19,2.3,25.6,86,2100
2012-02-19,0.3,24.1,90,2200
2012-02-19,1.1,24.1,91,2300
2012-02-20,0.1,24.1,92,0
2012-02-20,0.1,24.2,92,100
2012-02-20,0.7,24.3,92,200
2012-02-20,0.2,24.2,92,300
2012-02-20,0.1,23.9,93,400
2012-02-20,0.1,24,92,500
2012-02-20,0.3,24,93,600
2012-02-20,0,23.8,93,700
2012-02-20,0.1,23.6,93,800
2012-02-20,0.1,23.4,93,900
2012-02-20,0,23.9,93,1000
2012-02-20,0.3,25.5,91,1100
2012-02-20,1.1,27.5,84,1200
2012-02-20,1,28.6,72,1300
2012-02-20,1.1,30.5,63,1400
2012-02-20,0.5,30,61,1500
2012-02-20,1.7,29.4,69,1600
2012-02-20,0.6,26.5,84,1700
2012-02-20,2.3,29.8,68,1800
2012-02-20,1.9,25.6,77,1900
2012-02-20,1.3,24.9,85,2000
2012-02-20,0.4,24.3,90,2100
2012-02-20,1.1,23.9,91,2200
2012-02-20,0.1,23.7,92,2300
2012-02-21,0.6,23.8,92,0
2012-02-21,0.1,23.9,92,100
2012-02-21,0.3,23.9,93,200
2012-02-21,0,23.8,93,300
2012-02-21,0.4,23.7,93,400
2012-02-21,0,23.4,93,500
2012-02-21,0,23.3,94,600
2012-02-21,0,23.1,94,700
2012-02-21,0,23.2,94,800
2012-02-21,0.3,23,94,900
2012-02-21,0.5,23.1,94,1000
2012-02-21,1,24.4,94,1100
2012-02-21,1.2,26.1,87,1200
2012-02-21,1,26.4,84,1300
2012-02-21,0.9,27.8,78,1400
2012-02-21,1.3,29.3,74,1500
2012-02-21,1,30.4,65,1600
2012-02-21,1.3,30.8,67,1700
2012-02-21,1.9,29.9,66,1800
2012-02-21,1.7,26.6,83,1900
2012-02-21,0.1,24.2,89,2000
2012-02-21,0.2,24.4,91,2100
2012-02-21,0.8,24.3,91,2200
2012-02-21,0.1,24.5,91,2300
2012-02-22,0,24.2,92,0
2012-02-22,0.1,24.1,93,100
2012-02-22,0,23.9,93,200
2012-02-22,0.1,23.7,93,300
2012-02-22,0.1,23.3,92,400
2012-02-22,0.4,23.2,92,500
2012-02-22,0.1,23,92,600
2012-02-22,0,22.6,92,700
2012-02-22,0.3,22.5,93,800
2012-02-22,0.6,22.5,93,900
2012-02-22,0.6,24,92,1000
2012-02-22,1.1,25.5,88,1100
2012-02-22,1.1,27.7,81,1200
2012-02-22,1.3,30,68,1300
2012-02-22,1.9,30,65,1400
2012-02-22,1.4,30.3,60,1500
2012-02-22,1.9,31.4,61,1600
2012-02-22,0.8,32.2,56,1700
2012-02-22,0.9,32.6,54,1800
2012-02-22,2,30.7,67,1900
2012-02-22,3.1,30.4,65,2000
2012-02-22,3.8,23.9,83,2100
2012-02-22,0.3,23.6,91,2200
2012-02-22,0.7,23.7,91,2300
2012-02-23,0.4,23.6,92,0
2012-02-23,0.8,24,91,100
2012-02-23,0.1,23.8,92,200
2012-02-23,0.1,23.8,92,300
2012-02-23,0.7,23.9,91,400
2012-02-23,1.1,23.8,92,500
2012-02-23,0.1,23.7,92,600
2012-02-23,0,23.4,93,700
2012-02-23,0.1,23.3,93,800
2012-02-23,0,23.3,93,900
2012-02-23,0,23.6,93,1000
2012-02-23,0.1,24.7,92,1100
2012-02-23,0.9,26.6,87,1200
2012-02-23,1.3,28.3,78,1300
2012-02-23,1.2,29.2,70,1400
2012-02-23,1.5,29.2,68,1500
2012-02-23,1.6,29.9,65,1600
2012-02-23,0.3,25.6,87,1700
2012-02-23,2.6,29.1,74,1800
2012-02-23,0.9,23.8,89,1900
2012-02-23,0.9,24.1,90,2000
2012-02-23,1.2,24.1,91,2100
2012-02-23,0.8,24.2,92,2200
2012-02-23,0.3,24.2,92,2300
2012-02-24,0.2,24.6,92,0
2012-02-24,0.3,24.6,92,100
2012-02-24,1,24.8,91,200
2012-02-24,0.2,24.5,91,300
2012-02-24,0.3,24.6,91,400
2012-02-24,0.6,24.3,91,500
2012-02-24,0.3,24.1,92,600
2012-02-24,0,23.7,92,700
2012-02-24,0,23.6,93,800
2012-02-24,0,23.6,93,900
2012-02-24,0,24,93,1000
2012-02-24,0.5,26.5,88,1100
2012-02-24,1.2,28.1,79,1200
2012-02-24,0.9,29.5,70,1300
2012-02-24,1.8,29.8,68,1400
2012-02-24,2.2,30.8,62,1500
2012-02-24,2.8,29,66,1600
2012-02-24,1.7,25,87,1700
2012-02-24,1.6,26.3,84,1800
2012-02-24,1.5,28,76,1900
2012-02-24,2.6,28.3,75,2000
2012-02-24,1.6,27.5,77,2100
2012-02-24,0.9,26.6,79,2200
2012-02-24,0.9,26.3,82,2300
2012-02-25,0.9,26,84,0
2012-02-25,0.5,26,84,100
2012-02-25,0.5,25.7,85,200
2012-02-25,0.3,25.3,88,300
2012-02-25,0,25,88,400
2012-02-25,0,24.8,89,500
2012-02-25,0.3,24.8,90,600
2012-02-25,1.5,23.5,91,700
2012-02-25,0.2,23.5,92,800
2012-02-25,1.2,23.4,93,900
2012-02-25,0,23.3,93,1000
2012-02-25,0.3,23.7,93,1100
2012-02-25,0.3,24.5,91,1200
2012-02-25,0.4,26.4,86,1300
2012-02-25,0.4,26.6,81,1400
2012-02-25,1.1,27.6,78,1500
2012-02-25,0.9,27.6,78,1600
2012-02-25,1.5,27.7,76,1700
2012-02-25,2.3,27.5,77,1800
2012-02-25,1.8,27.6,76,1900
2012-02-25,2,27.9,73,2000
2012-02-25,1.6,27.4,76,2100
2012-02-25,1.2,26.4,81,2200
2012-02-25,0.6,25.9,83,2300
2012-02-26,1.1,25.6,85,0
2012-02-26,0.5,25.2,85,100
2012-02-26,0.6,24.7,87,200
2012-02-26,0.7,24.6,88,300
2012-02-26,0.3,24.4,89,400
2012-02-26,0.2,24.2,90,500
2012-02-26,0.7,24,91,600
2012-02-26,0,23.9,92,700
2012-02-26,0,23.8,92,800
2012-02-26,0.1,23.6,92,900
2012-02-26,0.1,23.9,93,1000
2012-02-26,0.1,24.8,92,1100
2012-02-26,0.1,25.9,86,1200
2012-02-26,0.6,26.2,83,1300
2012-02-26,0.8,27.1,78,1400
2012-02-26,0.5,25.9,83,1500
2012-02-26,1,25.1,88,1600
2012-02-26,1.2,25.5,89,1700
2012-02-26,0.7,25.4,89,1800
2012-02-26,1.1,25.8,88,1900
2012-02-26,1.5,26.1,84,2000
2012-02-26,0.8,25.7,84,2100
2012-02-26,1,25.2,86,2200
2012-02-26,0.9,25.2,86,2300
2012-02-27,0.4,24.9,87,0
2012-02-27,0,24.6,89,100
2012-02-27,0,24.4,91,200
2012-02-27,0,24.2,92,300
2012-02-27,0.1,24.1,93,400
2012-02-27,0,23.8,93,500
2012-02-27,0,23.5,93,600
2012-02-27,0.1,23.3,93,700
2012-02-27,0.1,23.4,93,800
2012-02-27,0.3,23.3,93,900
2012-02-27,0.2,23.4,93,1000
2012-02-27,0.7,24.3,91,1100
2012-02-27,0.9,25.1,88,1200
2012-02-27,1.1,26.8,81,1300
2012-02-27,2.3,27.2,79,1400
2012-02-27,1.5,28.9,73,1500
2012-02-27,2.3,27.9,75,1600
2012-02-27,1.3,24.1,91,1700
2012-02-27,1.4,25.2,91,1800
2012-02-27,2,26,88,1900
2012-02-27,1.5,23.6,91,2000
2012-02-27,0.9,24,92,2100
2012-02-27,0.1,24.3,93,2200
2012-02-27,0,24.3,93,2300
2012-02-28,0,24.4,93,0
2012-02-28,0.3,24.4,93,100
2012-02-28,0.3,24.4,93,200
2012-02-28,0.1,23.9,93,300
2012-02-28,0.1,23.6,93,400
2012-02-28,0,23.7,93,500
2012-02-28,0,23.3,93,600
2012-02-28,0,23.1,94,700
2012-02-28,0,22.8,94,800
2012-02-28,0.1,23.1,94,900
2012-02-28,0,23.2,94,1000
2012-02-28,0.6,24.6,93,1100
2012-02-28,0.7,25.4,90,1200
2012-02-28,1.5,26.5,83,1300
2012-02-28,0.6,28.1,79,1400
2012-02-28,1.4,27.8,78,1500
2012-02-28,2.1,29.7,69,1600
2012-02-28,0.9,24.6,84,1700
2012-02-28,0.7,25.8,89,1800
2012-02-28,0.2,25.6,90,1900
2012-02-28,0.2,26.3,90,2000
2012-02-28,0.1,25.2,90,2100
2012-02-28,0.2,24.9,91,2200
2012-02-28,0.1,24.6,92,2300
2012-02-29,0.6,24.5,92,0
2012-02-29,0.2,24.5,92,100
2012-02-29,0,24.2,93,200
2012-02-29,0,24,93,300
2012-02-29,0.6,23.8,93,400
2012-02-29,0.7,23.6,93,500
2012-02-29,0.6,23.5,94,600
2012-02-29,0,23.3,94,700
2012-02-29,0.4,23.2,94,800
2012-02-29,0.1,23.1,94,900
2012-02-29,1,23.4,94,1000
2012-02-29,0.6,24.3,94,1100
2012-02-29,1.7,26.6,88,1200
2012-02-29,1.3,28.1,79,1300
2012-02-29,1.8,29.9,70,1400
2012-02-29,2.2,30.3,64,1500
2012-02-29,2.1,30.9,59,1600
2012-02-29,2.7,31.3,59,1700
2012-02-29,2,27.7,72,1800
2012-02-29,1.2,24.8,90,1900
2012-02-29,0.6,25.8,88,2000
2012-02-29,0.3,25.6,87,2100
2012-02-29,0.4,24.4,90,2200
2012-02-29,0.2,24.4,91,2300
2012-03-01,0.3,24.2,91,0
2012-03-01,0,24,92,100
2012-03-01,0.1,24.1,92,200
2012-03-01,0,24,93,300
2012-03-01,0,23.9,93,400
2012-03-01,0,23.7,93,500
2012-03-01,0,23.6,93,600
2012-03-01,0,23.6,94,700
2012-03-01,0,23.5,94,800
2012-03-01,0,23.3,94,900
2012-03-01,0.1,23.8,94,1000
2012-03-01,0.4,25.1,93,1100
2012-03-01,1.2,26.5,85,1200
2012-03-01,1,27.3,78,1300
2012-03-01,1.1,28.6,71,1400
2012-03-01,1.8,30.2,67,1500
2012-03-01,1.3,27.8,79,1600
2012-03-01,1.1,28.8,70,1700
2012-03-01,1.8,26,80,1800
2012-03-01,1.7,26.1,82,1900
2012-03-01,1.7,25.1,81,2000
2012-03-01,1.2,23.9,90,2100
2012-03-01,0.3,24,92,2200
2012-03-01,0.1,23.8,92,2300
2012-03-02,0.5,23.8,92,0
2012-03-02,0.6,23.9,91,100
